
0.000	-17.333	-0.007	0.093	2.152
0.020	-14.357	-0.002	0.093	2.116
0.040	-11.150	0.001	0.093	2.066
0.060	-7.804	0.004	0.093	1.999
0.080	-4.340	0.007	0.093	1.918
0.100	-0.865	0.006	0.093	1.816
0.120	2.643	0.016	0.093	1.690
0.140	6.118	0.020	0.093	1.557
0.160	9.501	0.021	0.093	1.416
0.180	12.799	0.024	0.093	1.254
0.200	15.888	0.027	0.093	1.079
0.220	18.783	0.036	0.093	0.882
0.240	21.452	0.037	0.093	0.687
0.260	23.842	0.039	0.093	0.470
0.280	25.878	0.043	0.093	0.254
0.300	27.613	0.042	0.093	0.015
0.320	28.988	0.045	0.093	-0.217
0.340	29.987	0.043	0.093	-0.469
0.360	30.599	0.044	0.093	-0.711
0.380	30.825	0.042	0.093	-0.957
0.400	30.647	0.045	0.093	-1.211
0.420	30.067	0.041	0.093	-1.443
0.440	29.122	0.040	0.093	-1.675
0.460	27.806	0.040	0.093	-1.905
0.480	26.130	0.042	0.093	-2.123
0.500	24.116	0.034	0.093	-2.329
0.520	21.758	0.033	0.093	-2.535
0.540	19.143	0.030	0.093	-2.734
0.560	16.285	0.029	0.093	-2.922
0.580	13.191	0.025	0.093	-3.099
0.600	9.937	0.019	0.093	-3.266
0.620	6.574	0.013	0.093	-3.423
0.640	3.142	0.009	0.093	-3.565
0.660	-0.371	0.005	0.093	-3.694
0.680	-3.867	0.004	0.093	-3.810
0.700	-7.315	0.002	0.093	-3.905
0.720	-10.672	-0.006	0.093	-4.001
0.740	-13.857	-0.004	0.093	-4.065
0.760	-16.919	-0.010	0.093	-4.146
0.780	-19.739	-0.014	0.093	-4.168
0.800	-22.295	-0.021	0.093	-4.189
0.820	-24.562	-0.022	0.093	-4.175
0.840	-26.512	-0.025	0.093	-4.136
0.860	-28.161	-0.028	0.093	-4.092
0.880	-29.380	-0.029	0.093	-4.002
0.900	-30.277	-0.033	0.093	-3.906
0.920	-30.701	-0.030	0.093	-3.768
0.940	-30.809	-0.032	0.093	-3.618
0.960	-30.497	-0.029	0.093	-3.445
0.980	-29.820	-0.031	0.093	-3.276
1.000	-28.751	-0.032	0.093	-3.080
1.020	-27.264	-0.029	0.093	-2.881
1.040	-25.427	-0.028	0.093	-2.675
1.060	-23.294	-0.027	0.093	-2.461
1.080	-20.861	-0.020	0.093	-2.235
1.100	-18.138	-0.017	0.093	-2.008
1.120	-15.200	-0.009	0.093	-1.775
1.140	-12.047	-0.009	0.093	-1.537
1.160	-8.733	-0.005	0.093	-1.294
1.180	-5.301	-0.006	0.093	-1.050
1.200	-1.821	-0.003	0.093	-0.807
1.220	1.670	-0.000	0.093	-0.569
1.240	5.167	0.002	0.093	-0.335
1.260	8.583	0.004	0.093	-0.116
1.280	11.892	0.012	0.093	0.086
1.300	15.044	0.014	0.093	0.295
1.320	17.999	0.020	0.093	0.486
1.340	20.732	0.021	0.093	0.683
1.360	23.208	0.028	0.093	0.856
1.380	25.346	0.028	0.093	1.024
1.400	27.178	0.029	0.093	1.168
1.420	28.639	0.031	0.093	1.288
