258.5	948
259.5	970
260.5	927
261.5	930
262.5	910
263.5	870
264.5	875
265.5	880
266.5	880
267.5	858
268.5	884
269.5	913
270.5	892
271.5	865
272.5	879
273.5	860
274.5	794
275.5	855
276.5	831
277.5	797
278.5	772
279.5	843
280.5	810
281.5	802
282.5	789
283.5	751
284.5	771
285.5	803
286.5	773
287.5	775
288.5	737
289.5	730
290.5	778
291.5	756
292.5	762
293.5	793
294.5	720
295.5	692
296.5	727
297.5	697
298.5	746
299.5	761
300.5	672
301.5	676
302.5	698
303.5	675
304.5	689
305.5	696
306.5	695
307.5	649
308.5	724
309.5	681
310.5	677
311.5	671
312.5	669
313.5	695
314.5	708
315.5	636
316.5	635
317.5	653
318.5	644
319.5	603
320.5	665
321.5	595
322.5	614
323.5	578
324.5	620
325.5	626
326.5	619
327.5	542
328.5	628
329.5	598
330.5	587
331.5	599
332.5	599
333.5	603
334.5	552
335.5	563
336.5	567
337.5	588
338.5	585
339.5	544
340.5	555
341.5	580
342.5	568
343.5	569
344.5	605
345.5	550
346.5	547
347.5	526
348.5	570
349.5	584
350.5	526
351.5	548
352.5	569
353.5	581
354.5	552
355.5	556
356.5	526
357.5	524
358.5	543
359.5	541
360.5	557
361.5	555
362.5	533
363.5	550
364.5	503
365.5	548
366.5	552
367.5	522
368.5	512
369.5	510
370.5	513
371.5	510
372.5	479
373.5	453
374.5	443
375.5	447
376.5	471
377.5	473
378.5	444
379.5	425
380.5	416
381.5	384
382.5	457
383.5	398
384.5	378
385.5	390
386.5	394
387.5	419
388.5	427
389.5	332
390.5	423
391.5	391
392.5	362
393.5	362
394.5	350
395.5	331
396.5	329
397.5	340
398.5	332
399.5	362
400.5	314
401.5	336
402.5	314
403.5	346
404.5	346
405.5	368
406.5	344
407.5	337
408.5	342
409.5	304
410.5	323
411.5	343
412.5	315
413.5	323
414.5	313
415.5	293
416.5	325
417.5	310
418.5	307
419.5	352
420.5	312
421.5	304
422.5	332
423.5	316
424.5	317
425.5	283
426.5	336
427.5	313
428.5	288
429.5	288
430.5	304
431.5	293
432.5	303
433.5	296
434.5	310
435.5	253
436.5	300
437.5	290
438.5	269
439.5	279
440.5	254
441.5	259
442.5	245
443.5	300
444.5	281
445.5	241
446.5	269
447.5	283
448.5	260
449.5	247
450.5	248
451.5	286
452.5	274
453.5	248
454.5	239
455.5	242
456.5	239
457.5	211
458.5	219
459.5	240
460.5	220
461.5	207
462.5	238
463.5	230
464.5	228
465.5	238
466.5	240
467.5	250
468.5	220
469.5	217
470.5	241
471.5	199
472.5	189
473.5	228
474.5	202
475.5	190
476.5	206
477.5	213
478.5	233
479.5	188
480.5	202
481.5	204
482.5	213
483.5	223
484.5	240
485.5	196
486.5	194
487.5	238
488.5	216
489.5	209
490.5	223
491.5	211
492.5	186
493.5	208
494.5	214
495.5	193
496.5	230
497.5	185
498.5	191
499.5	202
500.5	200
501.5	200
502.5	208
503.5	190
504.5	197
505.5	198
506.5	212
507.5	228
508.5	208
509.5	174
510.5	181
511.5	194
512.5	219
513.5	203
514.5	173
515.5	182
516.5	199
517.5	195
518.5	195
519.5	169
520.5	186
521.5	193
522.5	163
523.5	175
524.5	198
525.5	173
526.5	188
527.5	180
528.5	176
529.5	166
530.5	196
531.5	176
532.5	149
533.5	150
534.5	163
535.5	170
536.5	156
537.5	162
538.5	150
539.5	146
540.5	160
541.5	183
542.5	142
543.5	160
544.5	143
545.5	138
546.5	142
547.5	123
548.5	141
549.5	145
550.5	139
551.5	154
552.5	148
553.5	129
554.5	141
555.5	159
556.5	140
557.5	128
558.5	125
559.5	143
560.5	117
561.5	129
562.5	147
563.5	125
564.5	111
565.5	103
566.5	119
567.5	123
568.5	102
569.5	139
570.5	109
571.5	138
572.5	115
573.5	110
574.5	113
575.5	122
576.5	108
577.5	99
578.5	114
579.5	115
580.5	110
581.5	118
582.5	115
583.5	106
584.5	104
585.5	117
586.5	118
587.5	113
588.5	98
589.5	102
590.5	104
591.5	132
592.5	129
593.5	106
594.5	127
595.5	132
596.5	115
597.5	98
598.5	107
599.5	112
600.5	93
601.5	97
602.5	110
603.5	107
604.5	104
605.5	102
606.5	105
607.5	99
608.5	97
609.5	113
610.5	105
611.5	99
612.5	136
613.5	109
614.5	86
615.5	105
616.5	85
617.5	99
618.5	115
619.5	105
620.5	111
621.5	93
622.5	113
623.5	124
624.5	87
625.5	90
626.5	110
627.5	109
628.5	107
629.5	97
630.5	96
631.5	90
632.5	98
633.5	91
634.5	99
635.5	84
636.5	73
637.5	83
638.5	76
639.5	105
640.5	74
641.5	93
642.5	91
643.5	88
644.5	97
645.5	79
646.5	102
647.5	87
648.5	81
649.5	95
650.5	87
651.5	91
652.5	93
653.5	79
654.5	98
655.5	87
656.5	88
657.5	77
658.5	99
659.5	103
660.5	88
661.5	73
662.5	90
663.5	95
664.5	83
665.5	87
666.5	87
667.5	79
668.5	74
669.5	81
670.5	89
671.5	86
672.5	79
673.5	81
674.5	86
675.5	88
676.5	80
677.5	91
678.5	79
679.5	79
680.5	77
681.5	74
682.5	75
683.5	75
684.5	99
685.5	68
686.5	79
687.5	79
688.5	75
689.5	94
690.5	81
691.5	90
692.5	72
693.5	85
694.5	77
695.5	82
696.5	69
697.5	74
698.5	71
699.5	76
700.5	82
701.5	96
702.5	78
703.5	58
704.5	84
705.5	65
706.5	87
707.5	88
708.5	71
709.5	66
710.5	67
711.5	79
712.5	67
713.5	84
714.5	67
715.5	77
716.5	76
717.5	68
718.5	91
719.5	79
720.5	74
721.5	71
722.5	79
723.5	61
724.5	77
725.5	82
726.5	82
727.5	72
728.5	90
729.5	90
730.5	59
731.5	63
732.5	73
733.5	73
734.5	72
735.5	67
736.5	76
737.5	71
738.5	78
739.5	59
740.5	66
741.5	78
742.5	91
743.5	69
744.5	68
745.5	69
746.5	69
747.5	70
748.5	66
749.5	80
750.5	66
751.5	63
752.5	51
753.5	75
754.5	69
755.5	70
756.5	72
757.5	71
758.5	63
759.5	77
760.5	67
761.5	69
762.5	66
763.5	70
764.5	51
765.5	58
766.5	60
767.5	52
768.5	67
769.5	70
770.5	66
771.5	68
772.5	61
773.5	62
774.5	70
775.5	82
776.5	63
777.5	55
778.5	70
779.5	58
780.5	61
781.5	51
782.5	60
783.5	69
784.5	59
785.5	54
786.5	65
787.5	53
788.5	68
789.5	60
790.5	69
791.5	52
792.5	64
793.5	64
794.5	68
795.5	65
796.5	52
797.5	65
798.5	68
799.5	44
800.5	61
801.5	49
802.5	51
803.5	54
804.5	79
805.5	48
806.5	70
807.5	59
808.5	60
809.5	62
810.5	82
811.5	70
812.5	64
813.5	72
814.5	61
815.5	59
816.5	63
817.5	67
818.5	67
819.5	72
820.5	57
821.5	52
822.5	60
823.5	56
824.5	60
825.5	63
826.5	53
827.5	49
828.5	74
829.5	78
830.5	66
831.5	61
832.5	63
833.5	59
834.5	70
835.5	77
836.5	64
837.5	85
838.5	61
839.5	66
840.5	80
841.5	59
842.5	84
843.5	78
844.5	70
845.5	64
846.5	54
847.5	63
848.5	73
849.5	65
850.5	59
851.5	85
852.5	65
853.5	64
854.5	54
855.5	76
856.5	61
857.5	72
858.5	71
859.5	77
860.5	65
861.5	74
862.5	52
863.5	56
864.5	69
865.5	65
866.5	60
867.5	66
868.5	70
869.5	79
870.5	62
871.5	63
872.5	55
873.5	67
874.5	60
875.5	72
876.5	74
877.5	57
878.5	56
879.5	54
880.5	59
881.5	56
882.5	55
883.5	48
884.5	66
885.5	59
886.5	47
887.5	51
888.5	58
889.5	56
890.5	58
891.5	64
892.5	51
893.5	57
894.5	54
895.5	50
896.5	43
897.5	64
898.5	42
899.5	59
900.5	47
901.5	56
902.5	51
903.5	36
904.5	42
905.5	44
906.5	52
907.5	51
908.5	55
909.5	54
910.5	50
911.5	35
912.5	60
913.5	43
914.5	38
915.5	43
916.5	32
917.5	43
918.5	54
919.5	39
920.5	28
921.5	38
922.5	42
923.5	47
924.5	48
925.5	34
926.5	39
927.5	30
928.5	40
929.5	31
930.5	40
931.5	35
932.5	44
933.5	38
934.5	36
935.5	44
936.5	36
937.5	38
938.5	36
939.5	35
940.5	42
941.5	29
942.5	41
943.5	28
944.5	42
945.5	42
946.5	33
947.5	43
948.5	37
949.5	38
950.5	39
951.5	46
952.5	33
953.5	36
954.5	27
955.5	36
956.5	35
957.5	40
958.5	37
959.5	41
960.5	39
961.5	28
962.5	36
963.5	34
964.5	35
965.5	36
966.5	35
967.5	20
968.5	38
969.5	36
970.5	25
971.5	28
972.5	41
973.5	36
974.5	30
975.5	48
976.5	41
977.5	22
978.5	36
979.5	36
980.5	41
981.5	41
982.5	37
983.5	35
984.5	38
985.5	43
986.5	42
987.5	37
988.5	39
989.5	33
990.5	37
991.5	28
992.5	28
993.5	32
994.5	31
995.5	35
996.5	35
997.5	31
998.5	31
999.5	32
1000.5	26
1001.5	37
1002.5	33
1003.5	35
1004.5	32
1005.5	33
1006.5	22
1007.5	32
1008.5	33
1009.5	38
1010.5	19
1011.5	17
1012.5	35
1013.5	39
1014.5	31
1015.5	24
1016.5	35
1017.5	29
1018.5	23
1019.5	31
1020.5	24
1021.5	16
1022.5	34
1023.5	28
1024.5	31
1025.5	32
1026.5	32
1027.5	51
1028.5	30
1029.5	29
1030.5	21
1031.5	32
1032.5	32
1033.5	30
1034.5	25
1035.5	29
1036.5	41
1037.5	36
1038.5	34
1039.5	33
1040.5	26
1041.5	35
1042.5	29
1043.5	30
1044.5	26
1045.5	26
1046.5	39
1047.5	32
1048.5	23
1049.5	30
1050.5	33
1051.5	38
1052.5	31
1053.5	41
1054.5	20
1055.5	30
1056.5	34
1057.5	30
1058.5	28
1059.5	34
1060.5	18
1061.5	26
1062.5	37
1063.5	41
1064.5	39
1065.5	37
1066.5	40
1067.5	28
1068.5	37
1069.5	32
1070.5	38
1071.5	30
1072.5	28
1073.5	34
1074.5	32
1075.5	32
1076.5	23
1077.5	36
1078.5	32
1079.5	33
1080.5	36
1081.5	39
1082.5	46
1083.5	30
1084.5	22
1085.5	31
1086.5	30
1087.5	32
1088.5	27
1089.5	31
1090.5	29
1091.5	27
1092.5	35
1093.5	26
1094.5	38
1095.5	20
1096.5	39
1097.5	34
1098.5	30
1099.5	27
1100.5	31
1101.5	35
1102.5	33
1103.5	24
1104.5	26
1105.5	35
1106.5	27
1107.5	30
1108.5	22
1109.5	30
1110.5	23
1111.5	23
1112.5	26
1113.5	29
1114.5	26
1115.5	32
1116.5	31
1117.5	20
1118.5	14
1119.5	29
1120.5	28
1121.5	26
1122.5	20
1123.5	37
1124.5	25
1125.5	26
1126.5	18
1127.5	27
1128.5	27
1129.5	37
1130.5	26
1131.5	29
1132.5	39
1133.5	33
1134.5	29
1135.5	35
1136.5	30
1137.5	42
1138.5	30
1139.5	21
1140.5	31
1141.5	33
1142.5	28
1143.5	36
1144.5	22
1145.5	27
1146.5	30
1147.5	20
1148.5	26
1149.5	23
1150.5	34
1151.5	27
1152.5	28
1153.5	23
1154.5	19
1155.5	31
1156.5	28
1157.5	23
1158.5	25
1159.5	23
1160.5	22
1161.5	35
1162.5	27
1163.5	30
1164.5	32
1165.5	19
1166.5	21
1167.5	13
1168.5	31
1169.5	25
1170.5	14
1171.5	21
1172.5	36
1173.5	23
1174.5	18
1175.5	18
1176.5	16
1177.5	20
1178.5	23
1179.5	24
1180.5	26
1181.5	19
1182.5	35
1183.5	23
1184.5	17
1185.5	26
1186.5	17
1187.5	29
1188.5	22
1189.5	24
1190.5	22
1191.5	20
1192.5	17
1193.5	26
1194.5	19
1195.5	28
1196.5	25
1197.5	20
1198.5	30
1199.5	16
1200.5	21
1201.5	32
1202.5	22
1203.5	24
1204.5	24
1205.5	19
1206.5	27
1207.5	22
1208.5	28
1209.5	31
1210.5	25
1211.5	26
1212.5	27
1213.5	27
1214.5	18
1215.5	32
1216.5	25
1217.5	24
1218.5	19
1219.5	19
1220.5	25
1221.5	25
1222.5	17
1223.5	24
1224.5	34
1225.5	20
1226.5	26
1227.5	32
1228.5	19
1229.5	25
1230.5	15
1231.5	25
1232.5	13
1233.5	28
1234.5	13
1235.5	23
1236.5	16
1237.5	18
1238.5	25
1239.5	20
1240.5	33
1241.5	24
1242.5	23
1243.5	26
1244.5	18
1245.5	27
1246.5	25
1247.5	28
1248.5	24
1249.5	16
1250.5	19
1251.5	30
1252.5	24
1253.5	27
1254.5	22
1255.5	26
1256.5	32
1257.5	18
1258.5	23
1259.5	17
1260.5	26
1261.5	24
1262.5	32
1263.5	23
1264.5	29
1265.5	25
1266.5	28
1267.5	24
1268.5	17
1269.5	32
1270.5	32
1271.5	25
1272.5	24
1273.5	27
1274.5	30
1275.5	28
1276.5	24
1277.5	20
1278.5	36
1279.5	20
1280.5	30
1281.5	28
1282.5	30
1283.5	23
1284.5	21
1285.5	28
1286.5	22
1287.5	24
1288.5	31
1289.5	21
1290.5	31
1291.5	29
1292.5	19
1293.5	19
1294.5	27
1295.5	22
1296.5	27
1297.5	29
1298.5	25
1299.5	32
1300.5	25
1301.5	25
1302.5	28
1303.5	26
1304.5	32
1305.5	22
1306.5	24
1307.5	20
1308.5	22
1309.5	16
1310.5	40
1311.5	26
1312.5	38
1313.5	7
1314.5	17
1315.5	22
1316.5	30
1317.5	29
1318.5	25
1319.5	23
1320.5	30
1321.5	31
1322.5	30
1323.5	25
1324.5	28
1325.5	25
1326.5	25
1327.5	21
1328.5	24
1329.5	22
1330.5	31
1331.5	24
1332.5	24
1333.5	21
1334.5	28
1335.5	28
1336.5	23
1337.5	17
1338.5	23
1339.5	23
1340.5	22
1341.5	28
1342.5	23
1343.5	19
1344.5	24
1345.5	23
1346.5	19
1347.5	23
1348.5	17
1349.5	24
1350.5	24
1351.5	22
1352.5	31
1353.5	22
1354.5	23
1355.5	32
1356.5	41
1357.5	19
1358.5	36
1359.5	22
1360.5	19
1361.5	28
1362.5	34
1363.5	19
1364.5	18
1365.5	24
1366.5	17
1367.5	17
1368.5	30
1369.5	26
1370.5	22
1371.5	25
1372.5	21
1373.5	21
1374.5	10
1375.5	26
1376.5	17
1377.5	23
1378.5	24
1379.5	21
1380.5	35
1381.5	16
1382.5	26
1383.5	24
1384.5	18
1385.5	19
1386.5	15
1387.5	20
1388.5	19
1389.5	27
1390.5	23
1391.5	17
1392.5	10
1393.5	23
1394.5	14
1395.5	14
1396.5	25
1397.5	23
1398.5	18
1399.5	18
1400.5	22
1401.5	16
1402.5	30
1403.5	17
1404.5	29
1405.5	23
1406.5	19
1407.5	14
1408.5	11
1409.5	20
1410.5	20
1411.5	15
1412.5	9
1413.5	16
1414.5	17
1415.5	17
1416.5	19
1417.5	20
1418.5	17
1419.5	11
1420.5	27
1421.5	17
1422.5	23
1423.5	20
1424.5	5
1425.5	26
1426.5	25
1427.5	10
1428.5	24
1429.5	20
1430.5	26
1431.5	15
1432.5	8
1433.5	21
1434.5	21
1435.5	15
1436.5	12
1437.5	10
1438.5	27
1439.5	24
1440.5	20
1441.5	17
1442.5	14
1443.5	22
1444.5	17
1445.5	9
1446.5	22
1447.5	7
1448.5	16
1449.5	10
1450.5	16
1451.5	6
1452.5	10
1453.5	19
1454.5	17
1455.5	16
1456.5	18
1457.5	9
1458.5	15
1459.5	18
1460.5	18
1461.5	12
1462.5	18
1463.5	15
1464.5	21
1465.5	20
1466.5	16
1467.5	16
1468.5	16
1469.5	13
1470.5	17
1471.5	15
1472.5	21
1473.5	16
1474.5	13
1475.5	14
1476.5	26
1477.5	12
1478.5	14
1479.5	18
1480.5	11
1481.5	10
1482.5	19
1483.5	15
1484.5	20
1485.5	16
1486.5	23
1487.5	15
1488.5	21
1489.5	17
1490.5	17
1491.5	15
1492.5	19
1493.5	17
1494.5	11
1495.5	17
1496.5	19
1497.5	16
1498.5	14
1499.5	20
1500.5	18
1501.5	11
1502.5	10
1503.5	12
1504.5	16
1505.5	14
1506.5	8
1507.5	15
1508.5	14
1509.5	17
1510.5	20
1511.5	13
1512.5	15
1513.5	15
1514.5	18
1515.5	15
1516.5	15
1517.5	15
1518.5	22
1519.5	10
1520.5	20
1521.5	18
1522.5	14
1523.5	16
1524.5	17
1525.5	26
1526.5	24
1527.5	17
1528.5	17
1529.5	15
1530.5	15
1531.5	20
1532.5	15
1533.5	20
1534.5	15
1535.5	24
1536.5	21
1537.5	14
1538.5	25
1539.5	10
1540.5	14
1541.5	21
1542.5	11
1543.5	17
1544.5	20
1545.5	17
1546.5	12
1547.5	21
1548.5	11
1549.5	15
1550.5	19
1551.5	18
1552.5	10
1553.5	18
1554.5	23
1555.5	10
1556.5	29
1557.5	18
1558.5	19
1559.5	15
1560.5	20
1561.5	17
1562.5	22
1563.5	18
1564.5	23
1565.5	24
1566.5	21
1567.5	17
1568.5	15
1569.5	23
1570.5	16
1571.5	28
1572.5	12
1573.5	14
1574.5	19
1575.5	20
1576.5	16
1577.5	17
1578.5	17
1579.5	22
1580.5	12
1581.5	18
1582.5	18
1583.5	27
1584.5	16
1585.5	12
1586.5	20
1587.5	19
1588.5	20
1589.5	20
1590.5	13
1591.5	18
1592.5	12
1593.5	15
1594.5	15
1595.5	19
1596.5	17
1597.5	23
1598.5	19
1599.5	18
1600.5	16
1601.5	15
1602.5	21
1603.5	13
1604.5	19
1605.5	13
1606.5	17
1607.5	14
1608.5	14
1609.5	16
1610.5	16
1611.5	20
1612.5	18
1613.5	11
1614.5	15
1615.5	17
1616.5	17
1617.5	23
1618.5	14
1619.5	15
1620.5	13
1621.5	18
1622.5	17
1623.5	17
1624.5	12
1625.5	13
1626.5	16
1627.5	9
1628.5	14
1629.5	14
1630.5	17
1631.5	15
1632.5	11
1633.5	16
1634.5	12
1635.5	10
1636.5	25
1637.5	13
1638.5	21
1639.5	11
1640.5	11
1641.5	13
1642.5	14
1643.5	17
1644.5	15
1645.5	15
1646.5	18
1647.5	25
1648.5	11
1649.5	13
1650.5	20
1651.5	14
1652.5	19
1653.5	13
1654.5	19
1655.5	10
1656.5	16
1657.5	15
1658.5	11
1659.5	15
1660.5	17
1661.5	9
1662.5	15
1663.5	14
1664.5	11
1665.5	15
1666.5	14
1667.5	16
1668.5	18
1669.5	17
1670.5	17
1671.5	21
1672.5	12
1673.5	15
1674.5	11
1675.5	9
1676.5	15
1677.5	14
1678.5	9
1679.5	13
1680.5	23
1681.5	20
1682.5	10
1683.5	14
1684.5	12
1685.5	7
1686.5	15
1687.5	15
1688.5	12
1689.5	13
1690.5	11
1691.5	13
1692.5	9
1693.5	10
1694.5	13
1695.5	8
1696.5	14
1697.5	8
1698.5	15
1699.5	11
1700.5	12
1701.5	19
1702.5	8
1703.5	13
1704.5	9
1705.5	7
1706.5	10
1707.5	14
1708.5	14
1709.5	15
1710.5	12
1711.5	11
1712.5	10
1713.5	16
1714.5	13
1715.5	12
1716.5	10
1717.5	19
1718.5	12
1719.5	2
1720.5	9
1721.5	8
1722.5	10
1723.5	5
1724.5	11
1725.5	11
1726.5	13
1727.5	15
1728.5	11
1729.5	11
1730.5	11
1731.5	8
1732.5	6
1733.5	8
1734.5	14
1735.5	8
1736.5	11
1737.5	11
1738.5	10
1739.5	10
1740.5	14
1741.5	16
1742.5	7
1743.5	9
1744.5	7
1745.5	16
1746.5	9
1747.5	10
1748.5	16
1749.5	10
1750.5	10
1751.5	13
1752.5	9
1753.5	9
1754.5	10
1755.5	7
1756.5	9
1757.5	8
1758.5	9
1759.5	10
1760.5	9
1761.5	6
1762.5	10
1763.5	7
1764.5	9
1765.5	5
1766.5	2
1767.5	8
1768.5	10
1769.5	10
1770.5	9
1771.5	9
1772.5	4
1773.5	4
1774.5	6
1775.5	6
1776.5	8
1777.5	4
1778.5	6
1779.5	6
1780.5	8
1781.5	13
1782.5	10
1783.5	6
1784.5	15
1785.5	5
1786.5	11
1787.5	5
1788.5	5
1789.5	7
1790.5	6
1791.5	8
1792.5	14
1793.5	6
1794.5	9
1795.5	6
1796.5	8
1797.5	0
1798.5	4
1799.5	4
1800.5	15
1801.5	6
1802.5	9
1803.5	7
1804.5	11
1805.5	10
1806.5	2
1807.5	4
1808.5	8
1809.5	9
1810.5	6
1811.5	7
1812.5	10
1813.5	5
1814.5	3
1815.5	7
1816.5	15
1817.5	6
1818.5	7
1819.5	8
1820.5	5
1821.5	7
1822.5	3
1823.5	7
1824.5	6
1825.5	7
1826.5	5
1827.5	2
1828.5	3
1829.5	11
1830.5	10
1831.5	5
1832.5	6
1833.5	5
1834.5	4
1835.5	7
1836.5	2
1837.5	5
1838.5	3
1839.5	8
1840.5	8
1841.5	5
1842.5	9
1843.5	9
1844.5	3
1845.5	5
1846.5	4
1847.5	7
1848.5	5
1849.5	7
1850.5	6
1851.5	7
1852.5	7
1853.5	10
1854.5	5
1855.5	5
1856.5	6
1857.5	4
1858.5	2
1859.5	2
1860.5	6
1861.5	3
1862.5	7
1863.5	7
1864.5	7
1865.5	4
1866.5	4
1867.5	7
1868.5	12
1869.5	8
1870.5	3
1871.5	4
1872.5	9
1873.5	12
1874.5	5
1875.5	7
1876.5	7
1877.5	8
1878.5	7
1879.5	8
1880.5	7
1881.5	5
1882.5	5
1883.5	7
1884.5	11
1885.5	2
1886.5	8
1887.5	7
1888.5	10
1889.5	6
1890.5	6
1891.5	2
1892.5	12
1893.5	5
1894.5	7
1895.5	7
1896.5	5
1897.5	10
1898.5	3
1899.5	5
1900.5	10
1901.5	5
1902.5	11
1903.5	6
1904.5	9
1905.5	10
1906.5	13
1907.5	5
1908.5	4
1909.5	7
1910.5	4
1911.5	8
1912.5	8
1913.5	4
1914.5	7
1915.5	7
1916.5	6
1917.5	17
1918.5	3
1919.5	6
1920.5	6
1921.5	7
1922.5	4
1923.5	7
1924.5	8
1925.5	6
1926.5	6
1927.5	8
1928.5	8
1929.5	6
1930.5	8
1931.5	9
1932.5	7
1933.5	11
1934.5	8
1935.5	5
1936.5	8
1937.5	7
1938.5	9
1939.5	9
1940.5	11
1941.5	11
1942.5	8
1943.5	3
1944.5	12
1945.5	8
1946.5	11
1947.5	7
1948.5	10
1949.5	14
1950.5	10
1951.5	9
1952.5	15
1953.5	6
1954.5	14
1955.5	7
1956.5	8
1957.5	13
1958.5	21
1959.5	16
1960.5	11
1961.5	14
1962.5	6
1963.5	15
1964.5	13
1965.5	14
1966.5	15
1967.5	11
1968.5	17
1969.5	15
1970.5	13
1971.5	17
1972.5	9
1973.5	15
1974.5	22
1975.5	24
1976.5	19
1977.5	21
1978.5	12
1979.5	24
1980.5	18
1981.5	17
1982.5	15
1983.5	31
1984.5	17
1985.5	22
1986.5	24
1987.5	18
1988.5	23
1989.5	15
1990.5	26
1991.5	22
1992.5	18
1993.5	26
1994.5	24
1995.5	25
1996.5	33
1997.5	22
1998.5	19
1999.5	26
2000.5	13
2001.5	23
2002.5	25
2003.5	24
2004.5	26
2005.5	29
2006.5	26
2007.5	31
2008.5	22
2009.5	28
2010.5	28
2011.5	27
2012.5	29
2013.5	19
2014.5	35
2015.5	29
2016.5	31
2017.5	21
2018.5	28
2019.5	28
2020.5	20
2021.5	29
2022.5	27
2023.5	24
2024.5	28
2025.5	34
2026.5	35
2027.5	24
2028.5	31
2029.5	30
2030.5	32
2031.5	20
2032.5	25
2033.5	30
2034.5	28
2035.5	31
2036.5	22
2037.5	28
2038.5	34
2039.5	15
2040.5	25
2041.5	28
2042.5	30
2043.5	24
2044.5	18
2045.5	18
2046.5	22
2047.5	20
2048.5	20
2049.5	20
2050.5	29
2051.5	26
2052.5	15
2053.5	18
2054.5	19
2055.5	16
2056.5	14
2057.5	13
2058.5	18
2059.5	12
2060.5	18
2061.5	9
2062.5	15
2063.5	21
2064.5	10
2065.5	18
2066.5	8
2067.5	7
2068.5	12
2069.5	8
2070.5	7
2071.5	11
2072.5	9
2073.5	12
2074.5	7
2075.5	6
2076.5	10
2077.5	8
2078.5	8
2079.5	8
2080.5	4
2081.5	7
2082.5	17
2083.5	6
2084.5	6
2085.5	6
2086.5	10
2087.5	6
2088.5	10
2089.5	6
2090.5	6
2091.5	10
2092.5	5
2093.5	6
2094.5	8
2095.5	7
2096.5	6
2097.5	2
2098.5	3
2099.5	5
2100.5	3
2101.5	4
2102.5	7
2103.5	2
2104.5	5
2105.5	4
2106.5	5
2107.5	8
2108.5	6
2109.5	2
2110.5	3
2111.5	4
2112.5	3
2113.5	6
2114.5	3
2115.5	1
2116.5	6
2117.5	4
2118.5	2
2119.5	11
2120.5	2
2121.5	4
